GEOID,TractFIPS,poverty_pct,low_edu_pct,single_parent_pct,renter_pct,overcrowded_pct,no_vehicle_pct,nonemployed_u65_pct,MHLTH_CrudePrev,OBESITY_CrudePrev,miss_poverty_pct,miss_low_edu_pct,miss_single_parent_pct,miss_renter_pct,miss_overcrowded_pct,miss_no_vehicle_pct,miss_nonemployed_u65_pct,miss_MHLTH_CrudePrev,miss_OBESITY_CrudePrev
72065310500,,43.2,26.87243686596158,17.234965902045875,26.79022746419545,,,52.6,,,False,False,False,False,True,True,False,True,True
72065310600,,49.7,32.01454234388366,6.0319337670017745,23.151837096060206,,,49.5,,,False,False,False,False,True,True,False,True,True
72065990016,,,,,,,,,,,True,True,True,True,True,True,True,True,True
72067820100,,49.5,28.046989720998532,29.69924812030075,24.84161387129043,,,44.3,,,False,False,False,False,True,True,False,True,True
72067820300,,31.1,16.65642286416718,16.738567730802416,32.3653962492438,,,41.8,,,False,False,False,False,True,True,False,True,True
72067820400,,53.4,32.148148148148145,11.856823266219239,32.904148783977114,,,59.0,,,False,False,False,False,True,True,False,True,True
72067820500,,41.0,16.28162816281628,8.392857142857142,18.25221238938053,,,47.6,,,False,False,False,False,True,True,False,True,True
72069180100,,44.4,20.76079948420374,9.95475113122172,20.166163141993955,,,49.6,,,False,False,False,False,True,True,False,True,True
72069180201,,56.5,26.480036714089035,12.366412213740457,26.798029556650242,,,54.5,,,False,False,False,False,True,True,False,True,True
72069180202,,54.1,38.057085628442664,20.545977011494255,21.68192219679634,,,55.0,,,False,False,False,False,True,True,False,True,True
72069180301,,37.3,19.444444444444446,16.98389458272328,28.455284552845526,,,44.4,,,False,False,False,False,True,True,False,True,True
72069180302,,46.5,25.83444592790387,15.323383084577113,23.578363384188627,,,60.5,,,False,False,False,False,True,True,False,True,True
72069180400,,34.7,25.881470367591895,13.34569045412419,21.486643437862952,,,46.9,,,False,False,False,False,True,True,False,True,True
72069180500,,30.7,11.625556004852406,28.156650911546254,19.8334200937012,,,52.7,,,False,False,False,False,True,True,False,True,True
72069180600,,64.4,24.585635359116022,30.94170403587444,54.71253534401508,,,58.6,,,False,False,False,False,True,True,False,True,True
72069180700,,46.9,27.196149217809868,27.160493827160494,40.586630286493865,,,50.7,,,False,False,False,False,True,True,False,True,True
72069180800,,37.4,27.21153846153846,9.402460456942004,19.33064050778996,,,52.9,,,False,False,False,False,True,True,False,True,True
72069180901,,49.4,23.03335431088735,11.60337552742616,37.88079470198675,,,59.4,,,False,False,False,False,True,True,False,True,True
72069180902,,25.3,10.353185595567867,20.93220338983051,17.35357917570499,,,37.6,,,False,False,False,False,True,True,False,True,True
72069991800,,,,,,,,,,,True,True,True,True,True,True,True,True,True
72071410100,,54.9,33.30266789328427,6.416726748377793,23.981191222570533,,,60.0,,,False,False,False,False,True,True,False,True,True
72071410200,,57.8,28.949691085613416,11.077389984825494,31.262525050100198,,,67.2,,,False,False,False,False,True,True,False,True,True
72071410300,,46.5,31.92804946599213,13.986013986013987,43.17180616740088,,,42.4,,,False,False,False,False,True,True,False,True,True
72071410401,,54.0,31.041739740441948,14.899713467048711,36.41063515509601,,,60.4,,,False,False,False,False,True,True,False,True,True
72071410402,,63.1,27.054180121994975,14.748549323017407,36.678966789667896,,,52.6,,,False,False,False,False,True,True,False,True,True
72071410500,,44.5,20.95504191008382,22.849638870650033,35.07393715341959,,,52.3,,,False,False,False,False,True,True,False,True,True
72071410600,,49.1,32.80324290614281,10.548523206751055,49.30379746835443,,,57.8,,,False,False,False,False,True,True,False,True,True
72071410701,,59.2,34.17656169334022,17.246835443037973,31.045081967213118,,,77.1,,,False,False,False,False,True,True,False,True,True
72071410702,,64.8,30.25313344802163,23.56475300400534,40.755082284607944,,,60.0,,,False,False,False,False,True,True,False,True,True
72071990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
72073956000,,60.2,20.233265720081135,24.967824967824967,38.022626660108216,,,62.4,,,False,False,False,False,True,True,False,True,True
72073956100,,65.0,21.40077821011673,31.748726655348047,58.74704491725768,,,59.6,,,False,False,False,False,True,True,False,True,True
72073956200,,60.1,29.27222478120682,17.89199739752765,39.27477017364658,,,66.2,,,False,False,False,False,True,True,False,True,True
72075710102,,43.0,25.554353704705246,18.610421836228287,21.48708254568368,,,39.8,,,False,False,False,False,True,True,False,True,True
72075710200,,64.3,29.73478939157566,28.608923884514436,33.497536945812804,,,60.7,,,False,False,False,False,True,True,False,True,True
72075710301,,37.5,17.554522702895962,19.153225806451612,21.775417298937786,,,46.3,,,False,False,False,False,True,True,False,True,True
72075710302,,32.1,13.561597851628063,14.986123959296949,25.174337517433752,,,41.1,,,False,False,False,False,True,True,False,True,True
72075710400,,57.4,22.91350531107739,39.350912778904664,57.87923416789397,,,61.8,,,False,False,False,False,True,True,False,True,True
72075710500,,63.8,24.76303317535545,44.56233421750663,53.714285714285715,,,71.0,,,False,False,False,False,True,True,False,True,True
72075710600,,39.3,28.792134831460675,15.192743764172336,40.774193548387096,,,54.0,,,False,False,False,False,True,True,False,True,True
72075710700,,47.8,23.294117647058822,10.337552742616033,18.265682656826566,,,53.2,,,False,False,False,False,True,True,False,True,True
72075710800,,47.6,25.06006727534839,18.40607210626186,30.63787041687594,,,50.2,,,False,False,False,False,True,True,False,True,True
72075710901,,50.8,26.697965571205007,22.30332522303325,23.03473491773309,,,45.2,,,False,False,False,False,True,True,False,True,True
72075710902,,39.2,13.882240306366683,21.741894469167196,18.793706293706293,,,43.8,,,False,False,False,False,True,True,False,True,True
72075711002,,55.1,31.072488342518017,15.930232558139535,33.30571665285832,,,47.8,,,False,False,False,False,True,True,False,True,True
72075990001,,,,,,,,,,,True,True,True,True,True,True,True,True,True
72077500100,,53.6,29.659515843337925,27.825512227362854,26.70299727520436,,,63.9,,,False,False,False,False,True,True,False,True,True
72077500200,,37.4,22.36480293308891,31.4639475600874,38.249063670411985,,,44.0,,,False,False,False,False,True,True,False,True,True
72077500301,,39.3,23.22555959441362,23.707147007553747,19.031578947368423,,,47.0,,,False,False,False,False,True,True,False,True,True
72077500302,,61.1,26.601818566293083,38.43457943925234,27.60481527604815,,,48.7,,,False,False,False,False,True,True,False,True,True
72077500401,,53.3,17.65375854214123,32.05317577548006,39.75583864118896,,,45.0,,,False,False,False,False,True,True,False,True,True
72077500402,,35.6,25.68455640744797,12.427506213753107,21.00515463917526,,,52.2,,,False,False,False,False,True,True,False,True,True
72079850101,,64.3,28.939828080229223,11.304347826086957,35.88709677419355,,,72.7,,,False,False,False,False,True,True,False,True,True
72079850102,,59.6,36.0838779956427,9.674922600619196,34.944670937682005,,,55.4,,,False,False,False,False,True,True,False,True,True
72079850200,,62.2,21.43318269851517,22.29299363057325,41.04774535809019,,,63.4,,,False,False,False,False,True,True,False,True,True
72079850300,,69.7,47.95399247953993,9.718100890207715,44.87117160913952,,,73.2,,,False,False,False,False,True,True,False,True,True
72079850400,,59.6,42.061679040548256,14.954954954954955,39.90237949969494,,,57.4,,,False,False,False,False,True,True,False,True,True
72079991100,,,,,,,,,,,True,True,True,True,True,True,True,True,True
72081957700,,58.3,35.58373741141365,8.479262672811059,36.19047619047619,,,62.5,,,False,False,False,False,True,True,False,True,True
72081957800,,51.4,36.561171469059985,14.6448087431694,34.0,,,52.7,,,False,False,False,False,True,True,False,True,True
72081957900,,56.4,32.829046898638424,15.337423312883436,32.736720554272516,,,56.3,,,False,False,False,False,True,True,False,True,True
72081958000,,52.4,20.55084745762712,12.97071129707113,37.05772811918063,,,53.3,,,False,False,False,False,True,True,False,True,True
72081958100,,50.2,22.945484133441823,12.087912087912088,43.63636363636363,,,59.5,,,False,False,False,False,True,True,False,True,True
72081958200,,44.0,39.15294117647059,3.6405005688282137,32.021466905187836,,,56.3,,,False,False,False,False,True,True,False,True,True
72081958300,,70.7,47.7655252466628,16.689098250336475,43.526785714285715,,,60.6,,,False,False,False,False,True,True,False,True,True
72081958400,,74.0,49.601910828025474,10.114942528735632,45.92696629213483,,,65.9,,,False,False,False,False,True,True,False,True,True
72083959700,,60.4,50.265173836181496,9.023941068139964,25.45018007202881,,,63.0,,,False,False,False,False,True,True,False,True,True
72083959800,,49.3,33.41463414634146,24.4,33.191489361702125,,,49.3,,,False,False,False,False,True,True,False,True,True
72083959900,,45.4,46.21281815394051,10.81081081081081,28.46975088967972,,,53.9,,,False,False,False,False,True,True,False,True,True
72085190101,,43.4,21.931034482758623,11.957671957671957,26.898481215027974,,,55.3,,,False,False,False,False,True,True,False,True,True
72085190102,,40.0,12.731481481481483,23.027295285359802,17.115251897860592,,,50.0,,,False,False,False,False,True,True,False,True,True
72085190201,,51.8,33.19595354065193,24.270833333333332,27.677224736048267,,,62.8,,,False,False,False,False,True,True,False,True,True
72085190202,,41.4,19.614512471655328,22.26066897347174,33.16412859560068,,,52.7,,,False,False,False,False,True,True,False,True,True
72085190301,,35.2,21.438953488372093,19.55617198335645,15.362731152204837,,,48.6,,,False,False,False,False,True,True,False,True,True
72085190302,,46.2,31.00671140939597,10.62155782848151,20.47101449275362,,,58.7,,,False,False,False,False,True,True,False,True,True
72087110101,,72.1,31.42664872139973,21.626984126984127,35.301507537688444,,,59.0,,,False,False,False,False,True,True,False,True,True
72087110102,,47.9,31.71182266009852,21.603927986906708,28.22902796271638,,,50.1,,,False,False,False,False,True,True,False,True,True
72087110200,,55.4,34.85294117647059,27.654867256637168,24.786324786324787,,,50.8,,,False,False,False,False,True,True,False,True,True
72087110301,,55.5,30.483592400690846,31.463748290013683,39.38012762078395,,,61.2,,,False,False,False,False,True,True,False,True,True
72087110302,,44.1,23.35820895522388,20.066518847006652,28.23343848580442,,,52.4,,,False,False,False,False,True,True,False,True,True
72087110303,,32.3,17.220843672456574,18.37606837606838,17.337807606263983,,,42.0,,,False,False,False,False,True,True,False,True,True
72087110304,,34.9,12.129934210526317,16.028708133971293,13.690476190476192,,,41.3,,,False,False,False,False,True,True,False,True,True
72087110400,,59.7,26.72292545710267,36.47912885662432,60.98765432098765,,,58.3,,,False,False,False,False,True,True,False,True,True
72087110500,,39.4,18.52760736196319,14.40677966101695,30.72289156626506,,,50.7,,,False,False,False,False,True,True,False,True,True
72087110600,,47.1,29.89934872705743,9.248554913294797,20.381231671554254,,,52.6,,,False,False,False,False,True,True,False,True,True
72087990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
72089140101,,28.4,16.59978110178767,10.88580576307364,25.112781954887218,,,38.6,,,False,False,False,False,True,True,False,True,True
72089140102,,53.7,26.31578947368421,18.39080459770115,33.21460373998219,,,60.0,,,False,False,False,False,True,True,False,True,True
72089140201,,79.0,25.584691708008506,32.38434163701068,67.33556298773689,,,56.9,,,False,False,False,False,True,True,False,True,True
72089140202,,28.6,18.94702632434189,15.982142857142856,12.856276531231048,,,42.3,,,False,False,False,False,True,True,False,True,True
72089140300,,42.7,28.778280542986423,10.526315789473683,23.68919772583702,,,52.5,,,False,False,False,False,True,True,False,True,True
72089990001,,,,,,,,,,,True,True,True,True,True,True,True,True,True
72091570100,,49.8,30.206378986866795,19.40483570985741,30.241187384044526,,,49.9,,,False,False,False,False,True,True,False,True,True
72091570201,,36.8,24.68427095292767,16.970138383102697,15.979381443298967,,,50.8,,,False,False,False,False,True,True,False,True,True
72091570202,,40.4,24.189814814814813,12.917115177610333,17.772692601067888,,,44.7,,,False,False,False,False,True,True,False,True,True
72091570300,,67.2,40.28712427097353,27.667057444314185,53.00778485491862,,,65.7,,,False,False,False,False,True,True,False,True,True
72091570400,,64.3,21.551300932744233,27.75564409030544,47.89915966386555,,,68.2,,,False,False,False,False,True,True,False,True,True
72091570500,,28.4,12.117132278694044,27.326440177252586,15.80188679245283,,,42.0,,,False,False,False,False,True,True,False,True,True
72091570600,,52.5,24.371069182389938,18.21428571428571,30.684931506849317,,,65.1,,,False,False,False,False,True,True,False,True,True
72091570700,,55.6,39.33694612687281,10.217755443886096,20.41851616994293,,,55.8,,,False,False,False,False,True,True,False,True,True
72091570800,,42.3,27.97352124706385,15.701492537313433,19.111816019032513,,,55.5,,,False,False,False,False,True,True,False,True,True
72091990025,,,,,,,,,,,True,True,True,True,True,True,True,True,True
72093960100,,65.6,54.725663716814154,15.073115860517436,23.3502538071066,,,69.3,,,False,False,False,False,True,True,False,True,True
72093960200,,62.4,35.949868073878626,22.489082969432314,30.120481927710845,,,68.2,,,False,False,False,False,True,True,False,True,True
72095951400,,37.7,35.33009913520354,16.20011911852293,24.111014744145706,,,64.9,,,False,False,False,False,True,True,False,True,True
72095951500,,63.4,39.646772228989036,20.128824476650564,26.873661670235542,,,69.3,,,False,False,False,False,True,True,False,True,True
72095951600,,48.4,20.086393088552914,11.904761904761903,29.51096121416526,,,73.1,,,False,False,False,False,True,True,False,True,True
72095990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
72097080100,,66.4,19.53405017921147,21.62162162162162,69.40639269406392,,,69.3,,,False,False,False,False,True,True,False,True,True
72097080200,,74.1,15.39528432732316,25.382262996941897,66.5551839464883,,,83.7,,,False,False,False,False,True,True,False,True,True
72097080300,,69.4,30.693069306930692,39.93174061433447,59.399332591768626,,,70.7,,,False,False,False,False,True,True,False,True,True
72097080400,,60.5,24.913892078071182,19.491525423728813,55.86854460093896,,,62.8,,,False,False,False,False,True,True,False,True,True
72097080500,,68.7,27.089783281733748,35.22267206477733,62.94642857142857,,,56.1,,,False,False,False,False,True,True,False,True,True
72097080600,,85.2,15.602836879432624,8.673469387755102,90.27149321266968,,,80.2,,,False,False,False,False,True,True,False,True,True
72097080800,,48.0,27.121661721068254,9.745762711864407,49.249249249249246,,,69.0,,,False,False,False,False,True,True,False,True,True
72097080900,,71.3,38.8250319284802,13.41991341991342,44.73684210526316,,,68.7,,,False,False,False,False,True,True,False,True,True
72097081000,,73.6,39.45480631276901,14.02439024390244,67.21991701244814,,,73.5,,,False,False,False,False,True,True,False,True,True
72097081100,,56.4,41.158059467918626,22.35294117647059,50.142450142450144,,,56.0,,,False,False,False,False,True,True,False,True,True
72097081200,,94.5,42.72997032640949,62.17457886676876,85.34440644846116,,,78.1,,,False,False,False,False,True,True,False,True,True
72097081300,,35.4,19.745222929936308,23.75296912114014,30.12211668928087,,,51.8,,,False,False,False,False,True,True,False,True,True
72097081501,,70.3,21.28551467163484,8.837209302325581,40.66478076379067,,,75.6,,,False,False,False,False,True,True,False,True,True
72097081512,,53.2,34.69138814344962,16.73728813559322,46.6079295154185,,,47.2,,,False,False,False,False,True,True,False,True,True
72097081522,,25.3,15.542211232779938,7.75269872423945,18.651066758430833,,,49.9,,,False,False,False,False,True,True,False,True,True
72097081601,,38.4,21.21112929623568,11.864406779661017,23.451327433628318,,,51.7,,,False,False,False,False,True,True,False,True,True
72097081602,,46.7,29.144385026737968,11.320754716981133,21.513002364066196,,,61.8,,,False,False,False,False,True,True,False,True,True
72097081700,,35.3,28.335005015045134,5.739130434782608,24.51154529307282,,,47.4,,,False,False,False,False,True,True,False,True,True
72097081800,,42.3,35.61920129084308,15.914489311163896,32.21690590111643,,,53.1,,,False,False,False,False,True,True,False,True,True
72097081900,,53.6,34.23604145770645,8.649173955296405,23.49624060150376,,,57.9,,,False,False,False,False,True,True,False,True,True
72097082001,,38.0,19.949174078780178,29.82885085574572,29.35412026726058,,,43.2,,,False,False,False,False,True,True,False,True,True
72097082012,,47.7,34.55809334657398,12.25130890052356,31.763208147676643,,,56.7,,,False,False,False,False,True,True,False,True,True
72097082022,,38.2,26.6384778012685,5.049396267837541,23.548922056384743,,,57.1,,,False,False,False,False,True,True,False,True,True
72097082102,,64.9,26.45268400664084,40.4040404040404,48.23943661971831,,,54.4,,,False,False,False,False,True,True,False,True,True
72097082103,,57.2,29.140067592940294,29.346622369878183,58.079096045197744,,,59.2,,,False,False,False,False,True,True,False,True,True
72097082104,,51.6,19.600499375780274,31.277533039647576,39.726027397260275,,,51.2,,,False,False,False,False,True,True,False,True,True
72097990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
72099420100,,57.5,38.393771768080306,23.036951501154736,39.49817887494941,,,55.5,,,False,False,False,False,True,True,False,True,True
72099420200,,51.6,21.539162112932605,22.373081463990555,44.38834951456311,,,55.0,,,False,False,False,False,True,True,False,True,True
72099420301,,60.4,34.19656786271451,10.344827586206897,38.12038014783527,,,60.4,,,False,False,False,False,True,True,False,True,True
72099420302,,46.3,24.62195923734385,14.713430282292558,31.623376623376625,,,50.0,,,False,False,False,False,True,True,False,True,True
72099420401,,49.5,17.647058823529413,25.865580448065174,29.33220625528318,,,51.4,,,False,False,False,False,True,True,False,True,True
72099420402,,42.6,32.301380082058934,8.593012275731821,31.22448979591837,,,47.9,,,False,False,False,False,True,True,False,True,True
72099420500,,63.3,38.39305586467839,21.826809015421116,32.307005800981706,,,69.8,,,False,False,False,False,True,True,False,True,True
72101955201,,53.6,24.59318391157507,30.775075987841944,38.00127307447486,,,57.7,,,False,False,False,False,True,True,False,True,True
72101955202,,42.3,24.83081728266528,21.676737160120847,31.489111241907004,,,51.3,,,False,False,False,False,True,True,False,True,True
72101955300,,41.4,33.255100198591805,24.486571879936808,32.157506152584084,,,54.5,,,False,False,False,False,True,True,False,True,True
72101955401,,41.3,24.261904761904763,21.940928270042196,29.03846153846154,,,59.6,,,False,False,False,False,True,True,False,True,True
72101955402,,39.3,37.47829107328934,9.265944645006016,4.9010367577756835,,,49.5,,,False,False,False,False,True,True,False,True,True
72101955500,,63.1,37.48317631224764,20.379146919431278,49.497487437185924,,,72.8,,,False,False,False,False,True,True,False,True,True
72103170100,,58.7,17.03835860838537,17.570281124497992,24.187107815173988,,,62.8,,,False,False,False,False,True,True,False,True,True
72103170200,,34.2,41.23711340206185,14.731653888280395,9.742724588781106,,,44.8,,,False,False,False,False,True,True,False,True,True
72103170300,,43.3,24.532393602602333,16.34695579649708,29.201563372417645,,,59.4,,,False,False,False,False,True,True,False,True,True
72103170400,,55.2,17.100468505986466,41.31218457101658,29.58469435370975,,,52.5,,,False,False,False,False,True,True,False,True,True
72103990013,,,,,,,,,,,True,True,True,True,True,True,True,True,True
72105520100,,54.0,35.00504032258064,7.450331125827815,25.080801551389786,,,63.7,,,False,False,False,False,True,True,False,True,True
72105520200,,48.3,35.72984749455338,11.077235772357724,30.858806404657933,,,61.5,,,False,False,False,False,True,True,False,True,True
72105520300,,69.5,30.017761989342805,25.699300699300696,48.619447779111646,,,66.1,,,False,False,False,False,True,True,False,True,True
72105520400,,47.1,31.086810979692032,12.071240105540896,22.14860388073829,,,52.7,,,False,False,False,False,True,True,False,True,True
72105520500,,32.7,20.850329463445245,9.675704412546517,16.50371529135706,,,53.4,,,False,False,False,False,True,True,False,True,True
72107954801,,57.8,28.067169294037015,17.440660474716204,26.355996944232242,,,71.2,,,False,False,False,False,True,True,False,True,True
72107954802,,57.6,28.046744574290482,22.096317280453256,27.72808586762075,,,62.3,,,False,False,False,False,True,True,False,True,True
72107954901,,60.3,38.06890684814972,24.77302204928664,36.79163034001744,,,76.9,,,False,False,False,False,True,True,False,True,True
72107954902,,55.6,37.5,17.91907514450867,18.138041733547354,,,61.0,,,False,False,False,False,True,True,False,True,True
72107955001,,51.8,25.230007077140836,29.12371134020619,33.58008075370121,,,50.2,,,False,False,False,False,True,True,False,True,True
72107955002,,46.7,33.381818181818176,19.81566820276498,28.688524590163933,,,53.9,,,False,False,False,False,True,True,False,True,True
72107955100,,61.1,38.80597014925373,30.28083028083028,55.707317073170735,,,65.4,,,False,False,False,False,True,True,False,True,True
72109290100,,59.4,34.90848585690516,17.59465478841871,50.58499655884378,,,64.1,,,False,False,False,False,True,True,False,True,True
72109290200,,52.5,22.814371257485032,18.1981981981982,27.235772357723576,,,57.2,,,False,False,False,False,True,True,False,True,True
72109290300,,51.6,19.01617695609112,16.294227188081937,34.11764705882353,,,54.2,,,False,False,False,False,True,True,False,True,True
72109290400,,53.3,31.795946890286515,11.577752553916005,27.31063238359972,,,65.8,,,False,False,False,False,True,True,False,True,True
72109990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
72111730100,,73.8,36.05739238927012,17.525773195876287,23.283395755305868,,,70.5,,,False,False,False,False,True,True,False,True,True
72111730200,,45.7,22.207621550591327,19.463087248322147,21.279554937413074,,,54.2,,,False,False,False,False,True,True,False,True,True
72111730300,,53.6,25.41137752703338,17.42562234365513,26.648224988473952,,,58.3,,,False,False,False,False,True,True,False,True,True
72111730400,,52.1,19.179229480737018,29.922779922779924,41.70096021947874,,,46.7,,,False,False,False,False,True,True,False,True,True
72111730700,,61.9,24.861441013460013,18.902439024390244,21.614349775784753,,,56.6,,,False,False,False,False,True,True,False,True,True
72111730800,,34.4,16.314779270633398,12.322274881516588,22.873345935727787,,,40.1,,,False,False,False,False,True,True,False,True,True
72111990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
72113070100,,45.2,15.379920659139456,20.103537532355478,25.775521714608008,,,42.4,,,False,False,False,False,True,True,False,True,True
72113070201,,58.0,23.98212512413108,26.519337016574585,20.25072324011572,,,63.0,,,False,False,False,False,True,True,False,True,True
72113070202,,70.5,29.900744416873447,25.732899022801302,40.28103044496487,,,65.7,,,False,False,False,False,True,True,False,True,True
72113070300,,78.8,45.338078291814945,28.697571743929362,37.092731829573935,,,78.5,,,False,False,False,False,True,True,False,True,True
72113070400,,91.7,35.0207468879668,54.438860971524285,93.06122448979592,,,91.2,,,False,False,False,False,True,True,False,True,True
72113070502,,49.8,22.21824686940966,14.010695187165775,34.332425068119896,,,58.8,,,False,False,False,False,True,True,False,True,True
72113070503,,31.7,6.2736987245777325,15.453639082751744,29.910979228486646,,,47.7,,,False,False,False,False,True,True,False,True,True
72113070513,,65.6,16.494252873563216,51.19760479041916,48.920187793427225,,,60.6,,,False,False,False,False,True,True,False,True,True
72113070514,,41.3,25.468164794007492,24.247226624405705,30.686695278969957,,,45.7,,,False,False,False,False,True,True,False,True,True
72113070522,,52.6,18.61377506538797,22.980659840728098,43.20585842148088,,,52.1,,,False,False,False,False,True,True,False,True,True
72113070800,,67.9,38.57442348008386,40.13377926421405,55.758683729433265,,,69.1,,,False,False,False,False,True,True,False,True,True
72113070900,,69.2,35.624012638230646,22.5,43.890865954922894,,,66.3,,,False,False,False,False,True,True,False,True,True
72113071000,,71.5,37.06992230854606,36.6412213740458,58.7171052631579,,,68.8,,,False,False,False,False,True,True,False,True,True
72113071200,,63.1,18.072945019052803,32.8125,61.14808652246256,,,50.2,,,False,False,False,False,True,True,False,True,True
72113071300,,83.4,34.20365535248042,44.251626898047725,77.80337941628265,,,74.1,,,False,False,False,False,True,True,False,True,True
72113071401,,47.7,8.876404494382022,17.435897435897434,26.535087719298247,,,51.7,,,False,False,False,False,True,True,False,True,True
72113071402,,39.6,9.511661807580175,26.826826826826828,26.11073137388927,,,40.3,,,False,False,False,False,True,True,False,True,True
72113071500,,47.2,16.075339465615418,25.59598494353827,41.922290388548056,,,53.4,,,False,False,False,False,True,True,False,True,True
72113071601,,51.5,18.592375366568913,19.395866454689983,33.69683751363141,,,65.2,,,False,False,False,False,True,True,False,True,True
72113071602,,67.4,34.92143943233654,34.5252774352651,49.67012252591895,,,65.5,,,False,False,False,False,True,True,False,True,True
72113071700,,49.0,15.7439446366782,13.541666666666666,41.96301564722618,,,44.0,,,False,False,False,False,True,True,False,True,True
72113071800,,58.0,23.538011695906434,24.71131639722864,58.57687420584497,,,58.3,,,False,False,False,False,True,True,False,True,True
72113071900,,77.1,26.728280961182993,42.18362282878412,68.61555432984005,,,65.1,,,False,False,False,False,True,True,False,True,True
72113072000,,19.1,12.209688122096882,6.8557919621749415,25.41720154043646,,,47.6,,,False,False,False,False,True,True,False,True,True
72113072101,,67.9,36.66997026759167,38.309859154929576,56.727828746177366,,,57.8,,,False,False,False,False,True,True,False,True,True
72113072102,,31.0,13.486655309483247,14.667685255920551,17.464953271028037,,,50.6,,,False,False,False,False,True,True,False,True,True
72113072201,,52.9,27.96281951975213,25.581395348837212,47.14603409933284,,,59.4,,,False,False,False,False,True,True,False,True,True
72113072202,,26.1,15.104808877928482,9.341199606686331,10.79646017699115,,,43.4,,,False,False,False,False,True,True,False,True,True
72113072300,,80.4,37.13355048859935,14.11042944785276,32.28962818003914,,,78.7,,,False,False,False,False,True,True,False,True,True
72113072400,,44.7,26.945824461793233,24.043715846994534,12.804097311139564,,,49.7,,,False,False,False,False,True,True,False,True,True
72113072500,,43.1,9.533169533169533,19.460500963391137,23.099273607748184,,,42.2,,,False,False,False,False,True,True,False,True,True
72113072600,,66.3,38.828502415458935,24.879614767255216,27.35961768219833,,,66.3,,,False,False,False,False,True,True,False,True,True
72113072701,,42.8,23.582358235823584,15.967523680649526,21.847070506454816,,,57.3,,,False,False,False,False,True,True,False,True,True
72113072703,,45.9,17.786069651741293,9.666666666666666,20.717377860235004,,,38.8,,,False,False,False,False,True,True,False,True,True
72113072704,,72.1,38.47283406754772,24.686192468619247,42.592592592592595,,,70.2,,,False,False,False,False,True,True,False,True,True
72113072900,,26.2,16.5770399812953,10.711952971913782,11.18591403417918,,,42.8,,,False,False,False,False,True,True,False,True,True
72113073001,,57.6,33.034026465028354,26.142857142857146,35.79545454545455,,,54.7,,,False,False,False,False,True,True,False,True,True
72113073002,,55.0,27.30329522528581,8.20215410107705,17.418032786885245,,,52.3,,,False,False,False,False,True,True,False,True,True
72113073003,,67.5,14.622178606476938,52.67702936096719,55.45851528384279,,,60.5,,,False,False,False,False,True,True,False,True,True
72113073004,,44.7,12.770562770562771,18.68583162217659,15.916398713826366,,,43.3,,,False,False,False,False,True,True,False,True,True
72113073005,,22.1,13.68840219014435,8.346213292117465,8.132875143184421,,,46.9,,,False,False,False,False,True,True,False,True,True
72113073006,,52.4,34.23545331529093,19.440914866581956,32.32876712328767,,,49.3,,,False,False,False,False,True,True,False,True,True
72113073008,,,42.609699769053115,,,,,100.0,,,True,False,True,True,True,True,False,True,True
72113073009,,70.2,19.839857651245552,27.49410840534171,25.870646766169152,,,57.8,,,False,False,False,False,True,True,False,True,True
72113073010,,21.8,8.54149879129734,10.141766630316248,12.016460905349795,,,38.2,,,False,False,False,False,True,True,False,True,True
72113993000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
72115330100,,49.6,18.734593262119965,17.870036101083034,29.61832061068702,,,52.6,,,False,False,False,False,True,True,False,True,True
72115330200,,49.8,38.040503557744934,27.380073800738007,40.41170097508125,,,60.8,,,False,False,False,False,True,True,False,True,True
72115330300,,46.5,27.003136583974907,20.0,29.93112085159674,,,51.7,,,False,False,False,False,True,True,False,True,True
72115330400,,50.9,23.706987544859615,14.41048034934498,23.81188118811881,,,44.4,,,False,False,False,False,True,True,False,True,True
72115990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
72117959400,,38.4,36.66326009197752,14.101290963257199,20.2344231955583,,,49.2,,,False,False,False,False,True,True,False,True,True
72117959500,,54.0,22.15633423180593,11.452991452991453,40.75924075924076,,,52.4,,,False,False,False,False,True,True,False,True,True
72117959600,,39.3,33.939906898011,19.730941704035875,30.05008347245409,,,38.6,,,False,False,False,False,True,True,False,True,True
72117990400,,,,,,,,,,,True,True,True,True,True,True,True,True,True
72119130101,,38.6,18.042117245304496,19.618055555555554,20.77922077922078,,,46.8,,,False,False,False,False,True,True,False,True,True
72119130102,,21.0,15.32059186189889,24.375,17.206982543640898,,,36.7,,,False,False,False,False,True,True,False,True,True
72119130200,,54.7,26.11717974180735,20.49586776859504,51.388888888888886,,,48.0,,,False,False,False,False,True,True,False,True,True
72119130300,,39.7,17.925278219395864,13.520749665327978,21.963824289405682,,,34.0,,,False,False,False,False,True,True,False,True,True
72119130401,,20.7,11.010009099181074,15.53072625698324,18.772563176895307,,,29.799999999999997,,,False,False,False,False,True,True,False,True,True
